date,nueva era-count,invento del gobierno-count,contienen microchips -count,puede magnetizar-count,alteran el adn-count,enferma de covid-count,causan infertilidad-count,mi fe me protege-count,nueva era-total_count,invento del gobierno-total_count,contienen microchips -total_count,puede magnetizar-total_count,alteran el adn-total_count,enferma de covid-total_count,causan infertilidad-total_count,mi fe me protege-total_count,nueva era-ratio,invento del gobierno-ratio,contienen microchips -ratio,puede magnetizar-ratio,alteran el adn-ratio,enferma de covid-ratio,causan infertilidad-ratio,mi fe me protege-ratio
"2021-11-21","435","1657","4","361","1756","1950","3","362","2200","2200","2200","2200","2200","2200","2200","2200","0.19772727272727272","0.7531818181818182","0.0018181818181818182","0.1640909090909091","0.7981818181818182","0.8863636363636364","0.0013636363636363637","0.16454545454545455"
"2021-11-22","102","316","2","145","326","349","0","88","363","363","363","363","363","363","363","363","0.2809917355371901","0.8705234159779615","0.005509641873278237","0.39944903581267216","0.8980716253443526","0.9614325068870524","0","0.24242424242424243"
"2021-11-23","522","1679","7","549","1808","1863","8","356","1901","1901","1901","1901","1901","1901","1901","1901","0.27459231983166754","0.8832193582325092","0.003682272488164124","0.28879537085744345","0.9510783798001052","0.9800105207785376","0.004208311415044713","0.18726985796948975"
"2021-11-24","1228","4231","11","1011","4429","4694","6","982","5222","5222","5222","5222","5222","5222","5222","5222","0.23515894293374187","0.8102259670624282","0.0021064726158559937","0.19360398314821908","0.8481424741478361","0.8988893144389123","0.0011489850631941786","0.18805055534278053"
"2021-11-25","1146","3881","11","920","4098","4457","17","784","4979","4979","4979","4979","4979","4979","4979","4979","0.23016670014059049","0.7794737899176541","0.0022092789716810605","0.1847760594496887","0.823056838722635","0.8951596706165896","0.003414340228961639","0.15746133761799558"
"2021-11-26","1302","3820","11","970","4091","4470","20","701","4937","4937","4937","4937","4937","4937","4937","4937","0.26372290864897713","0.7737492404294106","0.002228073728985214","0.19647559246505975","0.828640875025319","0.9054081425967186","0.004051043143609479","0.14198906218351226"
"2021-11-27","758","2420","1","565","2664","2979","5","507","3312","3312","3312","3312","3312","3312","3312","3312","0.2288647342995169","0.7306763285024155","0.00030193236714975844","0.17059178743961353","0.8043478260869565","0.8994565217391305","0.0015096618357487923","0.15307971014492755"
"2021-11-28","749","2565","9","545","2723","3063","9","566","3462","3462","3462","3462","3462","3462","3462","3462","0.21634893125361063","0.7409012131715771","0.0025996533795493936","0.15742345465049104","0.7865395725014442","0.8847487001733102","0.0025996533795493936","0.1634893125361063"
"2021-11-29","1404","3889","7","933","4099","4410","9","847","4926","4926","4926","4926","4926","4926","4926","4926","0.2850182704019488","0.7894843686561104","0.0014210312626877792","0.18940316686967112","0.8321153065367438","0.8952496954933008","0.0018270401948842874","0.17194478278522127"
"2021-11-30","1428","4149","10","975","4356","4673","7","780","5210","5210","5210","5210","5210","5210","5210","5210","0.27408829174664107","0.7963531669865643","0.0019193857965451055","0.1871401151631478","0.836084452975048","0.8969289827255278","0.001343570057581574","0.14971209213051823"
"2021-12-01","1390","4197","16","1011","4366","4694","11","757","5315","5315","5315","5315","5315","5315","5315","5315","0.26152398871119475","0.7896519285042333","0.0030103480714957667","0.19021636876763875","0.8214487300094073","0.8831608654750706","0.0020696142991533397","0.14242709313264346"
"2021-12-02","1256","3868","6","935","4113","4431","9","757","5000","5000","5000","5000","5000","5000","5000","5000","0.2512","0.7736","0.0012","0.187","0.8226","0.8862","0.0018","0.1514"
"2021-12-03","1005","3142","8","815","3309","3619","13","664","4098","4098","4098","4098","4098","4098","4098","4098","0.2452415812591508","0.7667154709614447","0.0019521717911176184","0.19887750122010736","0.8074670571010248","0.8831137140068326","0.00317227916056613","0.16203025866276233"
"2021-12-04","744","2489","4","561","2724","3009","8","581","3433","3433","3433","3433","3433","3433","3433","3433","0.21672006990969997","0.7250218467812409","0.0011651616661811825","0.16341392368191088","0.7934750946693854","0.8764928633847946","0.002330323332362365","0.16923973201281678"
"2021-12-05","661","2226","4","530","2377","2700","10","483","3117","3117","3117","3117","3117","3117","3117","3117","0.21206288097529677","0.714148219441771","0.0012832852101379532","0.1700352903432788","0.7625922361244787","0.8662175168431184","0.003208213025344883","0.15495668912415783"
"2021-12-06","1098","3491","8","827","3666","3942","9","718","4491","4491","4491","4491","4491","4491","4491","4491","0.24448897795591182","0.777332442663104","0.0017813404586951682","0.184146069917613","0.8162992651970608","0.8777555110220441","0.002004008016032064","0.15987530616789133"
"2021-12-07","1001","3184","11","863","3389","3670","8","669","4172","4172","4172","4172","4172","4172","4172","4172","0.23993288590604026","0.763183125599233","0.0026366251198465963","0.20685522531160114","0.8123202301054651","0.8796740172579098","0.0019175455417066154","0.16035474592521573"
"2021-12-08","992","3186","15","717","3368","3719","13","692","4186","4186","4186","4186","4186","4186","4186","4186","0.23698041089345437","0.7611084567606307","0.00358337314859054","0.1712852365026278","0.8045867176301958","0.8884376493072145","0.003105590062111801","0.16531294792164358"
"2021-12-09","1237","4030","15","916","4305","4610","5","799","5193","5193","5193","5193","5193","5193","5193","5193","0.2382052763335259","0.7760446755247449","0.0028885037550548816","0.17639129597535144","0.829000577700751","0.887733487386867","0.0009628345850182939","0.15386096668592336"
"2021-12-10","1026","3480","17","787","3735","4094","11","737","4583","4583","4583","4583","4583","4583","4583","4583","0.22387082696923413","0.7593279511237181","0.0037093606807767836","0.17172157975125463","0.8149683613353699","0.8933013310058914","0.0024001745581496837","0.1608116953960288"
"2021-12-11","658","2356","7","542","2531","2846","7","514","3243","3243","3243","3243","3243","3243","3243","3243","0.2028985507246377","0.7264878199198274","0.002158495220474869","0.16712920135676843","0.780450200431699","0.8775824853530682","0.002158495220474869","0.15849522047486894"
"2021-12-12","778","2384","4","533","2516","2832","8","550","3279","3279","3279","3279","3279","3279","3279","3279","0.23726745959133883","0.7270509301616347","0.001219884111009454","0.16254955779200975","0.7673071058249467","0.8636779505946935","0.002439768222018908","0.16773406526379994"
"2021-12-13","1110","3583","5","811","3836","4088","10","750","4709","4709","4709","4709","4709","4709","4709","4709","0.23571883627097048","0.7608834147377362","0.0010617965597791463","0.17222340199617753","0.814610320662561","0.86812486727543","0.0021235931195582925","0.15926948396687196"
"2021-12-14","1116","3727","17","905","3993","4391","10","774","4791","4791","4791","4791","4791","4791","4791","4791","0.2329367564182843","0.7779169275725318","0.003548319766228345","0.18889584637862658","0.8334376956793988","0.9165101231475684","0.002087246921310791","0.16155291170945524"
"2021-12-15","1174","3695","12","903","3980","4373","12","742","4910","4910","4910","4910","4910","4910","4910","4910","0.23910386965376781","0.7525458248472505","0.002443991853360489","0.1839103869653768","0.8105906313645621","0.8906313645621181","0.002443991853360489","0.15112016293279024"
"2021-12-16","1171","3740","19","877","3981","4390","6","757","4856","4856","4856","4856","4856","4856","4856","4856","0.24114497528830314","0.770181219110379","0.003912685337726524","0.18060131795716639","0.8198105436573312","0.9040362438220758","0.0012355848434925864","0.15588962108731466"
"2021-12-17","961","3252","23","719","3488","3870","11","642","4381","4381","4381","4381","4381","4381","4381","4381","0.21935631134444192","0.7422962793882675","0.005249942935402876","0.16411778132846383","0.796165259073271","0.8833599634786579","0.0025108422734535494","0.14654188541428897"
"2021-12-18","645","2191","6","520","2352","2692","8","461","3032","3032","3032","3032","3032","3032","3032","3032","0.21273087071240104","0.7226253298153035","0.001978891820580475","0.17150395778364116","0.7757255936675461","0.8878627968337731","0.002638522427440633","0.15204485488126648"
"2021-12-19","701","2337","9","539","2456","2798","4","546","3217","3217","3217","3217","3217","3217","3217","3217","0.21790488032328256","0.7264532172831831","0.0027976375505129004","0.16754740441405036","0.7634442026732982","0.8697544295927883","0.0012433944668946222","0.16972334473111594"
"2021-12-20","1057","3418","7","872","3611","3857","9","729","4352","4352","4352","4352","4352","4352","4352","4352","0.24287683823529413","0.7853860294117647","0.001608455882352941","0.20036764705882354","0.8297334558823529","0.8862591911764706","0.002068014705882353","0.1675091911764706"
"2021-12-21","1088","3465","13","899","3732","4149","11","705","4554","4554","4554","4554","4554","4554","4554","4554","0.23891084760649978","0.7608695652173914","0.002854633289415898","0.19740887132191481","0.8194993412384717","0.9110671936758893","0.0024154589371980675","0.15480895915678525"
"2021-12-22","1068","3472","17","865","3686","4016","7","699","4469","4469","4469","4469","4469","4469","4469","4469","0.23897963750279705","0.7769075855896174","0.00380398299395838","0.19355560528082344","0.8247930185723875","0.8986350413962855","0.0015663459386887446","0.1564108301633475"
"2021-12-23","1072","3386","10","875","3563","3928","14","746","4448","4448","4448","4448","4448","4448","4448","4448","0.24100719424460432","0.7612410071942446","0.0022482014388489208","0.19671762589928057","0.8010341726618705","0.8830935251798561","0.003147482014388489","0.1677158273381295"
"2021-12-24","640","2136","5","510","2278","2630","5","486","3012","3012","3012","3012","3012","3012","3012","3012","0.21248339973439576","0.7091633466135459","0.0016600265604249668","0.1693227091633466","0.7563081009296149","0.8731739707835325","0.0016600265604249668","0.16135458167330677"
"2021-12-25","70","334","2","55","333","509","0","60","644","644","644","644","644","644","644","644","0.10869565217391304","0.5186335403726708","0.003105590062111801","0.08540372670807453","0.5170807453416149","0.7903726708074534","0","0.09316770186335403"
"2021-12-26","1","10","0","1","10","23","0","0","23","23","23","23","23","23","23","23","0.043478260869565216","0.43478260869565216","0","0.043478260869565216","0.43478260869565216","1.0","0","0"
"2021-12-27","1","10","0","2","18","28","0","10","57","57","57","57","57","57","57","57","0.017543859649122806","0.17543859649122806","0","0.03508771929824561","0.3157894736842105","0.49122807017543857","0","0.17543859649122806"
"2021-12-28","3","19","0","5","20","35","0","6","47","47","47","47","47","47","47","47","0.06382978723404255","0.40425531914893614","0","0.10638297872340426","0.425531914893617","0.7446808510638298","0","0.1276595744680851"
"2021-12-29","3","17","0","7","18","32","0","2","42","42","42","42","42","42","42","42","0.07142857142857142","0.40476190476190477","0","0.16666666666666666","0.42857142857142855","0.7619047619047619","0","0.047619047619047616"
"2021-12-30","1","15","0","1","12","25","0","2","40","40","40","40","40","40","40","40","0.025","0.375","0","0.025","0.3","0.625","0","0.05"
"2021-12-31","0","12","0","2","13","27","0","0","32","32","32","32","32","32","32","32","0","0.375","0","0.0625","0.40625","0.84375","0","0"
"2022-01-01","0","1","0","0","3","5","0","1","7","7","7","7","7","7","7","7","0","0.14285714285714285","0","0","0.42857142857142855","0.7142857142857143","0","0.14285714285714285"
"2022-01-02","0","6","0","0","6","17","0","0","17","17","17","17","17","17","17","17","0","0.35294117647058826","0","0","0.35294117647058826","1.0","0","0"
"2022-01-03","3","14","0","1","16","30","0","1","33","33","33","33","33","33","33","33","0.09090909090909091","0.42424242424242425","0","0.030303030303030304","0.48484848484848486","0.9090909090909091","0","0.030303030303030304"
"2022-01-04","3","17","0","6","18","33","0","4","35","35","35","35","35","35","35","35","0.08571428571428572","0.4857142857142857","0","0.17142857142857143","0.5142857142857142","0.9428571428571428","0","0.11428571428571428"
"2022-01-05","3","14","0","1","15","29","0","3","31","31","31","31","31","31","31","31","0.0967741935483871","0.45161290322580644","0","0.03225806451612903","0.4838709677419355","0.9354838709677419","0","0.0967741935483871"
"2022-01-06","2","13","0","0","14","28","0","1","31","31","31","31","31","31","31","31","0.06451612903225806","0.41935483870967744","0","0","0.45161290322580644","0.9032258064516129","0","0.03225806451612903"
"2022-01-07","0","2","0","1","4","4","0","0","4","4","4","4","4","4","4","4","0","0.5","0","0.25","1.0","1.0","0","0"
"2022-01-08","3","3","0","2","3","3","0","1","3","3","3","3","3","3","3","3","1.0","1.0","0","0.6666666666666666","1.0","1.0","0","0.3333333333333333"
"2022-01-09","0","2","0","1","2","2","0","1","2","2","2","2","2","2","2","2","0","1.0","0","0.5","1.0","1.0","0","0.5"
"2022-01-10","1","20","1","3","24","52","0","1","54","54","54","54","54","54","54","54","0.018518518518518517","0.37037037037037035","0.018518518518518517","0.05555555555555555","0.4444444444444444","0.9629629629629629","0","0.018518518518518517"
"2022-01-11","6","22","0","8","26","39","0","3","43","43","43","43","43","43","43","43","0.13953488372093023","0.5116279069767442","0","0.18604651162790697","0.6046511627906976","0.9069767441860465","0","0.06976744186046512"
"2022-01-12","4","20","2","4","21","35","1","1","40","40","40","40","40","40","40","40","0.1","0.5","0.05","0.1","0.525","0.875","0.025","0.025"
"2022-01-13","7","29","0","8","32","46","0","4","49","49","49","49","49","49","49","49","0.14285714285714285","0.5918367346938775","0","0.16326530612244897","0.6530612244897959","0.9387755102040817","0","0.08163265306122448"
"2022-01-14","3","23","0","9","23","39","0","5","42","42","42","42","42","42","42","42","0.07142857142857142","0.5476190476190477","0","0.21428571428571427","0.5476190476190477","0.9285714285714286","0","0.11904761904761904"
"2022-01-15","3","9","0","1","8","11","0","0","11","11","11","11","11","11","11","11","0.2727272727272727","0.8181818181818182","0","0.09090909090909091","0.7272727272727273","1.0","0","0"
"2022-01-16","6","25","0","17","25","40","1","7","40","40","40","40","40","40","40","40","0.15","0.625","0","0.425","0.625","1.0","0.025","0.175"
"2022-01-17","20","62","0","36","65","73","0","11","79","79","79","79","79","79","79","79","0.25316455696202533","0.7848101265822784","0","0.45569620253164556","0.8227848101265823","0.9240506329113924","0","0.13924050632911392"
"2022-01-18","48","128","1","70","136","144","0","42","156","156","156","156","156","156","156","156","0.3076923076923077","0.8205128205128205","0.00641025641025641","0.44871794871794873","0.8717948717948718","0.9230769230769231","0","0.2692307692307692"
"2022-01-19","76","274","0","137","291","301","0","49","314","314","314","314","314","314","314","314","0.24203821656050956","0.8726114649681529","0","0.43630573248407645","0.9267515923566879","0.9585987261146497","0","0.15605095541401273"
"2022-01-20","339","1293","2","459","1403","1416","6","259","1437","1437","1437","1437","1437","1437","1437","1437","0.2359081419624217","0.8997912317327766","0.0013917884481558804","0.31941544885177453","0.97633959638135","0.9853862212943633","0.0041753653444676405","0.1802366040361865"
"2022-01-21","330","1322","3","451","1410","1433","5","261","1459","1459","1459","1459","1459","1459","1459","1459","0.22618231665524333","0.906100068540096","0.00205620287868403","0.30911583276216587","0.9664153529814942","0.9821795750514051","0.003427004797806717","0.1788896504455106"
"2022-01-22","245","957","3","265","1022","1036","3","197","1050","1050","1050","1050","1050","1050","1050","1050","0.23333333333333334","0.9114285714285715","0.002857142857142857","0.2523809523809524","0.9733333333333334","0.9866666666666667","0.002857142857142857","0.18761904761904763"
"2022-01-23","249","952","0","263","1059","1081","6","179","1097","1097","1097","1097","1097","1097","1097","1097","0.22698268003646307","0.8678213309024613","0","0.2397447584320875","0.9653600729261622","0.9854147675478578","0.0054694621695533276","0.16317228805834094"
"2022-01-24","429","1612","1","530","1732","1776","1","260","1799","1799","1799","1799","1799","1799","1799","1799","0.23846581434130074","0.896053362979433","0.0005558643690939411","0.2946081156197888","0.962757087270706","0.9872151195108394","0.0005558643690939411","0.14452473596442467"
"2022-01-25","494","1539","2","508","1663","1693","3","328","1717","1717","1717","1717","1717","1717","1717","1717","0.28771112405358185","0.8963308095515434","0.0011648223645894002","0.29586488060570765","0.9685497961560862","0.9860221316249272","0.0017472335468841002","0.19103086779266162"
"2022-01-26","975","3195","15","825","3330","3514","7","650","3574","3574","3574","3574","3574","3574","3574","3574","0.2728035814213766","0.8939563514269726","0.004196978175713486","0.23083379966424175","0.9317291550083939","0.983212087297146","0.00195858981533296","0.18186905428091774"
"2022-01-27","919","3302","11","826","3502","3638","9","659","3785","3785","3785","3785","3785","3785","3785","3785","0.2428005284015852","0.8723910171730516","0.002906208718626156","0.21822985468956407","0.9252311756935271","0.9611624834874505","0.0023778071334214002","0.17410832232496698"
"2022-01-28","822","2939","10","699","3206","3436","8","567","3752","3752","3752","3752","3752","3752","3752","3752","0.21908315565031983","0.783315565031983","0.0026652452025586353","0.1863006396588486","0.8544776119402985","0.9157782515991472","0.0021321961620469083","0.15111940298507462"
"2022-01-29","603","2101","2","523","2247","2489","3","449","2771","2771","2771","2771","2771","2771","2771","2771","0.21761097076867555","0.7582100324792493","0.0007217610970768675","0.18874052688560086","0.8108985925658607","0.8982316853121617","0.0010826416456153013","0.16203536629375676"
"2022-01-30","605","2114","5","491","2256","2452","4","438","2793","2793","2793","2793","2793","2793","2793","2793","0.21661296097386323","0.7568922305764411","0.0017901897601145722","0.17579663444325097","0.807733619763695","0.8779090583601862","0.0014321518080916578","0.15682062298603652"
"2022-01-31","632","2199","4","612","2335","2531","7","465","2950","2950","2950","2950","2950","2950","2950","2950","0.21423728813559323","0.7454237288135593","0.0013559322033898306","0.20745762711864407","0.7915254237288135","0.8579661016949153","0.0023728813559322033","0.1576271186440678"
"2022-02-01","554","1874","6","596","2088","2148","7","382","2267","2267","2267","2267","2267","2267","2267","2267","0.24437582708425232","0.8266431407146008","0.002646669607410675","0.26290251433612705","0.9210410233789149","0.9475077194530216","0.0030877812086457872","0.16850463167181298"
"2022-02-02","594","2028","9","677","2191","2231","9","376","2348","2348","2348","2348","2348","2348","2348","2348","0.25298126064735943","0.8637137989778535","0.0038330494037478705","0.2883304940374787","0.9331345826235093","0.9501703577512777","0.0038330494037478705","0.16013628620102216"
"2022-02-03","735","2432","7","703","2594","2724","6","530","3008","3008","3008","3008","3008","3008","3008","3008","0.24434840425531915","0.8085106382978723","0.002327127659574468","0.23371010638297873","0.8623670212765957","0.9055851063829787","0.0019946808510638296","0.1761968085106383"
"2022-02-04","938","3069","10","797","3269","3383","15","668","3658","3658","3658","3658","3658","3658","3658","3658","0.2564242755604155","0.8389830508474576","0.002733734281027884","0.21787862219792237","0.8936577364680153","0.9248223072717332","0.004100601421541826","0.18261344997266266"
"2022-02-05","640","2030","4","492","2192","2301","8","515","2550","2550","2550","2550","2550","2550","2550","2550","0.25098039215686274","0.796078431372549","0.001568627450980392","0.19294117647058823","0.8596078431372549","0.9023529411764706","0.003137254901960784","0.2019607843137255"
"2022-02-06","563","1816","8","478","1907","2041","3","438","2352","2352","2352","2352","2352","2352","2352","2352","0.23937074829931973","0.7721088435374149","0.003401360544217687","0.2032312925170068","0.8107993197278912","0.8677721088435374","0.0012755102040816326","0.18622448979591838"
"2022-02-07","822","2684","12","683","2916","3032","5","620","3335","3335","3335","3335","3335","3335","3335","3335","0.2464767616191904","0.8047976011994002","0.003598200899550225","0.2047976011994003","0.8743628185907046","0.9091454272863568","0.0014992503748125937","0.18590704647676162"
"2022-02-08","1070","3333","18","908","3563","3678","11","849","4034","4034","4034","4034","4034","4034","4034","4034","0.26524541398116014","0.8262270699058007","0.004462072384729797","0.22508676251859197","0.883242439266237","0.9117501239464552","0.002726822012890431","0.21046108081308876"
"2022-02-09","722","2385","5","712","2553","2650","12","554","2964","2964","2964","2964","2964","2964","2964","2964","0.24358974358974358","0.8046558704453441","0.0016869095816464238","0.24021592442645073","0.861336032388664","0.8940620782726046","0.004048582995951417","0.18690958164642374"
"2022-02-10","963","3136","10","825","3356","3465","12","640","3819","3819","3819","3819","3819","3819","3819","3819","0.25216025137470544","0.8211573710395391","0.002618486514794449","0.21602513747054203","0.878764074365017","0.9073055773762765","0.003142183817753339","0.16758313694684474"
"2022-02-11","609","2153","5","657","2316","2387","7","485","2655","2655","2655","2655","2655","2655","2655","2655","0.22937853107344633","0.8109227871939736","0.0018832391713747645","0.24745762711864408","0.8723163841807909","0.8990583804143126","0.0026365348399246705","0.18267419962335216"
"2022-02-12","125","312","1","110","341","372","0","93","465","465","465","465","465","465","465","465","0.26881720430107525","0.6709677419354839","0.002150537634408602","0.23655913978494625","0.7333333333333333","0.8","0","0.2"
"2022-02-13","67","182","0","89","190","202","2","58","209","209","209","209","209","209","209","209","0.32057416267942584","0.8708133971291866","0","0.4258373205741627","0.9090909090909091","0.9665071770334929","0.009569377990430622","0.27751196172248804"
"2022-02-14","247","958","2","319","1045","1064","1","191","1086","1086","1086","1086","1086","1086","1086","1086","0.2274401473296501","0.8821362799263351","0.001841620626151013","0.2937384898710866","0.9622467771639043","0.9797421731123389","0.0009208103130755065","0.17587476979742173"
"2022-02-15","390","1353","4","470","1476","1488","5","274","1518","1518","1518","1518","1518","1518","1518","1518","0.25691699604743085","0.8913043478260869","0.002635046113306983","0.3096179183135705","0.9723320158102767","0.9802371541501976","0.0032938076416337285","0.18050065876152832"
"2022-02-16","499","1757","7","555","1906","1941","7","400","2033","2033","2033","2033","2033","2033","2033","2033","0.24545007378258732","0.8642400393507133","0.003443187407771766","0.27299557304476146","0.9375307427447123","0.9547466797835711","0.003443187407771766","0.19675356615838663"
"2022-02-17","598","2117","5","608","2255","2341","3","472","2670","2670","2670","2670","2670","2670","2670","2670","0.22397003745318353","0.7928838951310861","0.0018726591760299626","0.22771535580524344","0.8445692883895131","0.8767790262172285","0.0011235955056179776","0.17677902621722846"
"2022-02-18","678","2308","9","664","2469","2538","5","518","2828","2828","2828","2828","2828","2828","2828","2828","0.23974540311173975","0.8161244695898161","0.0031824611032531826","0.2347949080622348","0.8730551626591231","0.8974540311173974","0.001768033946251768","0.18316831683168316"
"2022-02-19","595","2054","3","560","2229","2324","6","493","2617","2617","2617","2617","2617","2617","2617","2617","0.2273595720290409","0.7848681696599159","0.0011463507833397019","0.21398547955674435","0.8517386320213985","0.8880397401604891","0.0022927015666794038","0.18838364539549102"
"2022-02-20","574","1648","6","478","1746","1862","7","403","2162","2162","2162","2162","2162","2162","2162","2162","0.26549491211840887","0.7622571692876966","0.0027752081406105457","0.22109158186864014","0.8075855689176689","0.8612395929694727","0.0032377428307123032","0.18640148011100832"
"2022-02-21","616","2234","6","623","2420","2523","14","462","2880","2880","2880","2880","2880","2880","2880","2880","0.21388888888888888","0.7756944444444445","0.0020833333333333333","0.21631944444444445","0.8402777777777778","0.8760416666666667","0.004861111111111111","0.16041666666666668"
"2022-02-22","558","2101","9","644","2259","2332","8","456","2638","2638","2638","2638","2638","2638","2638","2638","0.21152388172858225","0.7964366944655041","0.003411675511751327","0.2441243366186505","0.856330553449583","0.8840030326004549","0.003032600454890068","0.1728582259287339"
"2022-02-23","1061","3591","15","1017","3840","3968","22","753","4298","4298","4298","4298","4298","4298","4298","4298","0.24685900418799442","0.8355048859934854","0.003489995346672871","0.23662168450442067","0.893438808748255","0.9232201023731968","0.005118659841786877","0.17519776640297813"
"2022-02-24","702","2588","4","771","2770","2841","5","463","3198","3198","3198","3198","3198","3198","3198","3198","0.21951219512195122","0.809255784865541","0.0012507817385866166","0.24108818011257035","0.866166353971232","0.8883677298311444","0.0015634771732332708","0.14477798624140087"
"2022-02-25","640","2372","7","658","2567","2632","8","487","2940","2940","2940","2940","2940","2940","2940","2940","0.21768707482993196","0.8068027210884354","0.002380952380952381","0.22380952380952382","0.8731292517006802","0.8952380952380953","0.0027210884353741495","0.16564625850340137"
"2022-02-26","551","1916","8","521","2088","2137","2","422","2455","2455","2455","2455","2455","2455","2455","2455","0.2244399185336049","0.780448065173116","0.003258655804480652","0.21221995926680245","0.8505091649694501","0.8704684317718941","0.000814663951120163","0.1718940936863544"
"2022-02-27","470","1659","5","502","1774","1847","0","388","2130","2130","2130","2130","2130","2130","2130","2130","0.22065727699530516","0.7788732394366197","0.002347417840375587","0.23568075117370893","0.8328638497652582","0.8671361502347418","0","0.18215962441314554"
"2022-02-28","555","1974","4","577","2137","2175","5","386","2428","2428","2428","2428","2428","2428","2428","2428","0.2285831960461285","0.8130148270181219","0.0016474464579901153","0.23764415156507412","0.8801482701812191","0.8957990115321252","0.002059308072487644","0.15897858319604613"
"2022-03-01","612","2200","7","636","2389","2440","8","411","2609","2609","2609","2609","2609","2609","2609","2609","0.23457263319279417","0.8432349559218091","0.0026830203142966655","0.24377155998466846","0.9156765044078191","0.9352242238405519","0.0030663089306247606","0.15753162131084708"
"2022-03-02","478","1818","3","570","1969","1983","7","350","2042","2042","2042","2042","2042","2042","2042","2042","0.23408423114593535","0.8903036238981391","0.0014691478942213516","0.2791380999020568","0.9642507345739472","0.9711067580803134","0.0034280117531831538","0.1714005876591577"
"2022-03-03","713","2381","14","696","2608","2655","11","498","2794","2794","2794","2794","2794","2794","2794","2794","0.2551896921975662","0.8521832498210451","0.005010737294201861","0.24910522548317823","0.933428775948461","0.9502505368647101","0.003937007874015748","0.17823908375089478"
"2022-03-04","706","2471","12","666","2673","2710","3","453","2913","2913","2913","2913","2913","2913","2913","2913","0.24236182629591485","0.848266392035702","0.004119464469618949","0.2286302780638517","0.917610710607621","0.9303123927222794","0.0010298661174047373","0.15550978372811536"
"2022-03-05","474","1588","5","419","1760","1793","7","366","2087","2087","2087","2087","2087","2087","2087","2087","0.22712026832774318","0.7609008145663632","0.0023957834211787254","0.2007666506947772","0.8433157642549114","0.859127934834691","0.0033540967896502154","0.1753713464302827"
"2022-03-06","333","1164","1","363","1266","1299","7","293","1457","1457","1457","1457","1457","1457","1457","1457","0.22855181880576528","0.7989018531228552","0.0006863417982155113","0.2491420727522306","0.8689087165408373","0.8915579958819492","0.004804392587508579","0.2010981468771448"
"2022-03-07","715","2496","8","721","2670","2727","12","526","2986","2986","2986","2986","2986","2986","2986","2986","0.23945077026121903","0.8359008707300737","0.0026791694574681848","0.24146014735432017","0.8941728064300067","0.9132618888144675","0.004018754186202277","0.17615539182853315"
"2022-03-08","999","3139","8","931","3348","3440","14","657","3797","3797","3797","3797","3797","3797","3797","3797","0.2631024493020806","0.8267052936528838","0.0021069265209375824","0.24519357387411114","0.8817487490123782","0.9059784040031604","0.003687121411640769","0.17303134053199895"
"2022-03-09","1092","3502","6","990","3716","3800","16","678","4179","4179","4179","4179","4179","4179","4179","4179","0.2613065326633166","0.8379995214166068","0.0014357501794687725","0.23689877961234745","0.8892079444843264","0.9093084469968892","0.00382866714525006","0.16223977027997127"
"2022-03-10","673","2283","5","687","2463","2556","4","424","3300","3300","3300","3300","3300","3300","3300","3300","0.20393939393939395","0.6918181818181818","0.0015151515151515152","0.2081818181818182","0.7463636363636363","0.7745454545454545","0.0012121212121212121","0.12848484848484848"
"2022-03-11","899","2913","9","849","3152","3315","13","558","4427","4427","4427","4427","4427","4427","4427","4427","0.20307205782697085","0.6580076801445675","0.0020329794443189517","0.19177772758075445","0.7119945787214819","0.7488140953241473","0.0029365258640162636","0.12604472554777502"
"2022-03-12","565","1900","4","598","2075","2184","7","457","3064","3064","3064","3064","3064","3064","3064","3064","0.1843994778067885","0.6201044386422977","0.0013054830287206266","0.19516971279373369","0.6772193211488251","0.7127937336814621","0.0022845953002610967","0.1491514360313316"
"2022-03-13","434","1689","4","437","1869","1959","5","388","2446","2446","2446","2446","2446","2446","2446","2446","0.17743254292722813","0.6905151267375307","0.001635322976287817","0.17865903515944398","0.7641046606704824","0.8008994276369583","0.002044153720359771","0.15862632869991825"
"2022-03-14","794","2532","1","738","2714","2930","8","536","4063","4063","4063","4063","4063","4063","4063","4063","0.19542210189515136","0.6231848387890722","0.0002461235540241201","0.18163918286980063","0.667979325621462","0.721142013290672","0.0019689884321929607","0.13192222495692837"
"2022-03-15","587","2021","3","611","2199","2295","4","487","2750","2750","2750","2750","2750","2750","2750","2750","0.21345454545454545","0.734909090909091","0.001090909090909091","0.22218181818181817","0.7996363636363636","0.8345454545454546","0.0014545454545454545","0.1770909090909091"
"2022-03-16","453","1743","5","572","1921","1934","4","364","1973","1973","1973","1973","1973","1973","1973","1973","0.22959959452610237","0.8834262544348708","0.002534211860111505","0.2899138367967562","0.9736441966548404","0.9802331474911302","0.0020273694880892043","0.18449062341611758"
"2022-03-17","458","1747","7","560","1888","1974","9","395","2188","2188","2188","2188","2188","2188","2188","2188","0.2093235831809872","0.7984460694698354","0.0031992687385740404","0.25594149908592323","0.8628884826325411","0.9021937842778793","0.004113345521023766","0.18053016453382084"
"2022-03-18","471","1857","6","486","1918","2144","2","347","2710","2710","2710","2710","2710","2710","2710","2710","0.17380073800738008","0.685239852398524","0.002214022140221402","0.1793357933579336","0.7077490774907749","0.7911439114391144","0.0007380073800738007","0.12804428044280441"
