date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2022-02-03","74","452","1","0","15","22","4","6","6","0","0","0","3008","3008","3008","3008","3008","3008","3008","3008","3008","3008","3008","3008","0.024601063829787235","0.1502659574468085","0.0003324468085106383","0","0.004986702127659575","0.007313829787234043","0.0013297872340425532","0.0019946808510638296","0.0019946808510638296","0","0","0"
"2022-02-04","126","584","2","3","59","37","28","9","14","7","0","0","3658","3658","3658","3658","3658","3658","3658","3658","3658","3658","3658","3658","0.03444505194095134","0.15965008201202843","0.0005467468562055768","0.0008201202843083652","0.016129032258064516","0.010114816839803172","0.007654455986878075","0.0024603608529250955","0.0038272279934390375","0.0019136139967195188","0","0"
"2022-02-05","88","412","0","0","39","29","5","7","5","5","0","0","2550","2550","2550","2550","2550","2550","2550","2550","2550","2550","2550","2550","0.034509803921568626","0.16156862745098038","0","0","0.015294117647058824","0.011372549019607842","0.00196078431372549","0.0027450980392156863","0.00196078431372549","0.00196078431372549","0","0"
"2022-02-06","66","406","0","0","32","21","8","7","7","0","0","0","2352","2352","2352","2352","2352","2352","2352","2352","2352","2352","2352","2352","0.02806122448979592","0.17261904761904762","0","0","0.013605442176870748","0.008928571428571428","0.003401360544217687","0.002976190476190476","0.002976190476190476","0","0","0"
"2022-02-07","89","503","0","0","33","21","14","10","14","4","0","0","3335","3335","3335","3335","3335","3335","3335","3335","3335","3335","3335","3335","0.02668665667166417","0.15082458770614693","0","0","0.009895052473763119","0.006296851574212893","0.004197901049475262","0.0029985007496251873","0.004197901049475262","0.0011994002998500749","0","0"
"2022-02-08","115","645","0","1","51","76","19","6","13","5","0","1","4034","4034","4034","4034","4034","4034","4034","4034","4034","4034","4034","4034","0.028507684680218144","0.15989092711948438","0","0.00024789291026276647","0.01264253842340109","0.018839861179970253","0.004709965294992563","0.001487357461576599","0.0032226078334159644","0.0012394645513138325","0","0.00024789291026276647"
"2022-02-09","67","422","0","0","18","33","7","6","6","4","0","0","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","2964","0.02260458839406208","0.14237516869095818","0","0","0.006072874493927126","0.011133603238866396","0.0023616734143049934","0.0020242914979757085","0.0020242914979757085","0.001349527665317139","0","0"
"2022-02-10","97","589","0","0","27","39","16","9","6","4","0","0","3819","3819","3819","3819","3819","3819","3819","3819","3819","3819","3819","3819","0.025399319193506152","0.15422885572139303","0","0","0.007069913589945012","0.01021209740769835","0.004189578423671118","0.002356637863315004","0.0015710919088766694","0.0010473946059177796","0","0"
"2022-02-11","62","385","0","0","28","35","13","10","16","4","0","0","2655","2655","2655","2655","2655","2655","2655","2655","2655","2655","2655","2655","0.023352165725047083","0.14500941619585686","0","0","0.010546139359698682","0.013182674199623353","0.004896421845574388","0.003766478342749529","0.006026365348399247","0.0015065913370998117","0","0"
"2022-02-12","14","78","0","0","1","4","0","1","0","1","0","0","465","465","465","465","465","465","465","465","465","465","465","465","0.030107526881720432","0.16774193548387098","0","0","0.002150537634408602","0.008602150537634409","0","0.002150537634408602","0","0.002150537634408602","0","0"
"2022-02-13","0","33","0","0","0","0","0","0","0","0","0","0","209","209","209","209","209","209","209","209","209","209","209","209","0","0.15789473684210525","0","0","0","0","0","0","0","0","0","0"
"2022-02-14","16","124","0","0","12","7","0","2","2","0","0","0","1086","1086","1086","1086","1086","1086","1086","1086","1086","1086","1086","1086","0.014732965009208104","0.1141804788213628","0","0","0.011049723756906077","0.006445672191528545","0","0.001841620626151013","0.001841620626151013","0","0","0"
"2022-02-15","28","188","1","1","5","12","3","5","2","0","0","0","1518","1518","1518","1518","1518","1518","1518","1518","1518","1518","1518","1518","0.01844532279314888","0.12384716732542819","0.0006587615283267457","0.0006587615283267457","0.0032938076416337285","0.007905138339920948","0.001976284584980237","0.0032938076416337285","0.0013175230566534915","0","0","0"
"2022-02-16","45","227","0","0","6","42","2","3","3","1","0","0","2033","2033","2033","2033","2033","2033","2033","2033","2033","2033","2033","2033","0.022134776192818496","0.1116576487948844","0","0","0.002951303492375799","0.020659124446630595","0.000983767830791933","0.0014756517461878996","0.0014756517461878996","0.0004918839153959665","0","0"
"2022-02-17","79","373","0","0","20","26","14","8","17","1","0","0","2670","2670","2670","2670","2670","2670","2670","2670","2670","2670","2670","2670","0.02958801498127341","0.1397003745318352","0","0","0.00749063670411985","0.009737827715355805","0.0052434456928838954","0.00299625468164794","0.006367041198501872","0.0003745318352059925","0","0"
"2022-02-18","57","365","0","0","19","49","12","9","10","1","0","0","2828","2828","2828","2828","2828","2828","2828","2828","2828","2828","2828","2828","0.020155586987270154","0.12906647807637905","0","0","0.006718528995756719","0.017326732673267328","0.004243281471004243","0.0031824611032531826","0.003536067892503536","0.0003536067892503536","0","0"
"2022-02-19","56","302","0","2","16","39","5","4","8","5","0","0","2617","2617","2617","2617","2617","2617","2617","2617","2617","2617","2617","2617","0.021398547955674436","0.11539931218952999","0","0.0007642338555598013","0.00611387084447841","0.014902560183416125","0.0019105846388995033","0.0015284677111196026","0.003056935422239205","0.0019105846388995033","0","0"
"2022-02-20","36","297","0","1","13","31","3","5","4","2","0","0","2162","2162","2162","2162","2162","2162","2162","2162","2162","2162","2162","2162","0.016651248843663275","0.13737280296022203","0","0.00046253469010175765","0.006012950971322849","0.014338575393154487","0.0013876040703052729","0.002312673450508788","0.0018501387604070306","0.0009250693802035153","0","0"
"2022-02-21","42","302","0","1","11","18","6","8","5","0","0","0","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","2880","0.014583333333333334","0.10486111111111111","0","0.00034722222222222224","0.0038194444444444443","0.00625","0.0020833333333333333","0.002777777777777778","0.001736111111111111","0","0","0"
"2022-02-22","25","261","0","0","9","14","4","6","6","1","0","0","2638","2638","2638","2638","2638","2638","2638","2638","2638","2638","2638","2638","0.009476876421531463","0.09893858984078847","0","0","0.003411675511751327","0.00530705079605762","0.001516300227445034","0.002274450341167551","0.002274450341167551","0.0003790750568612585","0","0"
"2022-02-23","88","522","0","2","24","52","12","5","17","3","0","1","4298","4298","4298","4298","4298","4298","4298","4298","4298","4298","4298","4298","0.02047463936714751","0.12145183806421592","0","0.00046533271288971617","0.005583992554676594","0.01209865053513262","0.002791996277338297","0.0011633317822242904","0.003955328059562588","0.0006979990693345743","0","0.00023266635644485808"
"2022-02-24","23","283","0","0","12","20","6","6","4","1","0","1","3198","3198","3198","3198","3198","3198","3198","3198","3198","3198","3198","3198","0.007191994996873046","0.08849280800500313","0","0","0.00375234521575985","0.006253908692933083","0.001876172607879925","0.001876172607879925","0.0012507817385866166","0.00031269543464665416","0","0.00031269543464665416"
"2022-02-25","42","271","0","1","11","31","6","9","5","0","0","0","2940","2940","2940","2940","2940","2940","2940","2940","2940","2940","2940","2940","0.014285714285714285","0.09217687074829932","0","0.0003401360544217687","0.0037414965986394557","0.01054421768707483","0.0020408163265306124","0.003061224489795918","0.0017006802721088435","0","0","0"
"2022-02-26","24","212","0","0","12","22","10","7","11","0","0","1","2455","2455","2455","2455","2455","2455","2455","2455","2455","2455","2455","2455","0.009775967413441956","0.08635437881873727","0","0","0.004887983706720978","0.008961303462321792","0.004073319755600814","0.0028513238289205704","0.004480651731160896","0","0","0.0004073319755600815"
"2022-02-27","15","211","0","1","5","10","4","5","4","0","0","1","2130","2130","2130","2130","2130","2130","2130","2130","2130","2130","2130","2130","0.007042253521126761","0.09906103286384976","0","0.00046948356807511736","0.002347417840375587","0.004694835680751174","0.0018779342723004694","0.002347417840375587","0.0018779342723004694","0","0","0.00046948356807511736"
"2022-02-28","22","198","0","1","8","18","6","7","5","1","0","1","2428","2428","2428","2428","2428","2428","2428","2428","2428","2428","2428","2428","0.009060955518945634","0.0815485996705107","0","0.00041186161449752884","0.0032948929159802307","0.007413509060955519","0.002471169686985173","0.002883031301482702","0.002059308072487644","0.00041186161449752884","0","0.00041186161449752884"
"2022-03-01","34","286","0","1","7","20","7","8","3","1","0","0","2609","2609","2609","2609","2609","2609","2609","2609","2609","2609","2609","2609","0.013031812955155231","0.10962054426983518","0","0.0003832886163280951","0.0026830203142966655","0.007665772326561901","0.0026830203142966655","0.0030663089306247606","0.0011498658489842851","0.0003832886163280951","0","0"
"2022-03-02","20","182","0","0","7","23","6","6","5","1","0","0","2042","2042","2042","2042","2042","2042","2042","2042","2042","2042","2042","2042","0.009794319294809012","0.089128305582762","0","0","0.0034280117531831538","0.011263467189030362","0.002938295788442703","0.002938295788442703","0.002448579823702253","0.0004897159647404506","0","0"
"2022-03-03","45","263","0","0","6","13","3","4","2","0","0","0","2794","2794","2794","2794","2794","2794","2794","2794","2794","2794","2794","2794","0.016105941302791697","0.09413027916964925","0","0","0.0021474588403722263","0.0046528274874731565","0.0010737294201861132","0.0014316392269148174","0.0007158196134574087","0","0","0"
"2022-03-04","32","314","0","0","9","25","8","2","7","1","0","0","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","2913","0.010985238585650533","0.10779265362169585","0","0","0.003089598352214212","0.008582217645039478","0.0027463096464126332","0.0006865774116031583","0.002403020940611054","0.00034328870580157915","0","0"
"2022-03-05","31","179","1","0","7","17","5","6","5","1","0","0","2087","2087","2087","2087","2087","2087","2087","2087","2087","2087","2087","2087","0.014853857211308098","0.08576904647819837","0.0004791566842357451","0","0.0033540967896502154","0.008145663632007666","0.0023957834211787254","0.0028749401054144704","0.0023957834211787254","0.0004791566842357451","0","0"
"2022-03-06","20","136","0","0","1","10","1","2","1","0","0","0","1457","1457","1457","1457","1457","1457","1457","1457","1457","1457","1457","1457","0.013726835964310227","0.09334248455730954","0","0","0.0006863417982155113","0.0068634179821551134","0.0006863417982155113","0.0013726835964310226","0.0006863417982155113","0","0","0"
"2022-03-07","32","307","0","1","12","29","7","5","6","1","0","0","2986","2986","2986","2986","2986","2986","2986","2986","2986","2986","2986","2986","0.010716677829872739","0.1028131279303416","0","0.0003348961821835231","0.004018754186202277","0.00971198928332217","0.002344273275284662","0.0016744809109176155","0.0020093770931011385","0.0003348961821835231","0","0"
"2022-03-08","38","387","0","1","11","28","7","5","4","3","0","0","3797","3797","3797","3797","3797","3797","3797","3797","3797","3797","3797","3797","0.010007900974453516","0.10192257045035555","0","0.0002633658151171978","0.0028970239662891757","0.007374242823281538","0.0018435607058203845","0.001316829075585989","0.0010534632604687912","0.0007900974453515934","0","0"
"2022-03-09","58","427","0","2","14","17","10","4","6","2","0","0","4179","4179","4179","4179","4179","4179","4179","4179","4179","4179","4179","4179","0.013878918401531467","0.10217755443886097","0","0.0004785833931562575","0.0033500837520938024","0.004067958841828189","0.0023929169657812875","0.000957166786312515","0.0014357501794687725","0.0004785833931562575","0","0"
"2022-03-10","40","317","1","1","15","14","5","9","3","0","0","0","3300","3300","3300","3300","3300","3300","3300","3300","3300","3300","3300","3300","0.012121212121212121","0.09606060606060605","0.00030303030303030303","0.00030303030303030303","0.004545454545454545","0.004242424242424243","0.0015151515151515152","0.0027272727272727275","0.0009090909090909091","0","0","0"
"2022-03-11","58","456","0","0","24","21","18","11","14","3","0","0","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","0.013101423085611023","0.10300429184549356","0","0","0.0054212785181838715","0.0047436187034108875","0.0040659588886379034","0.002484752654167608","0.003162412468940592","0.0006776598147729839","0","0"
"2022-03-12","24","264","0","0","6","15","4","6","1","2","0","0","3064","3064","3064","3064","3064","3064","3064","3064","3064","3064","3064","3064","0.007832898172323759","0.08616187989556136","0","0","0.0019582245430809398","0.00489556135770235","0.0013054830287206266","0.0019582245430809398","0.00032637075718015666","0.0006527415143603133","0","0"
"2022-03-13","15","174","0","1","5","16","4","5","3","0","0","0","2446","2446","2446","2446","2446","2446","2446","2446","2446","2446","2446","2446","0.006132461161079314","0.07113654946852004","0","0.0004088307440719542","0.002044153720359771","0.006541291905151268","0.001635322976287817","0.002044153720359771","0.0012264922322158627","0","0","0"
"2022-03-14","43","359","0","0","31","37","16","11","14","1","0","0","4063","4063","4063","4063","4063","4063","4063","4063","4063","4063","4063","4063","0.010583312823037165","0.08835835589465912","0","0","0.007629830174747723","0.009106571498892444","0.0039379768643859215","0.002707359094265321","0.0034457297563376815","0.0002461235540241201","0","0"
"2022-03-15","28","269","0","0","15","18","1","3","2","0","0","0","2750","2750","2750","2750","2750","2750","2750","2750","2750","2750","2750","2750","0.010181818181818183","0.09781818181818182","0","0","0.005454545454545455","0.006545454545454545","0.0003636363636363636","0.001090909090909091","0.0007272727272727272","0","0","0"
"2022-03-16","15","162","0","0","8","25","0","2","0","0","0","0","1973","1973","1973","1973","1973","1973","1973","1973","1973","1973","1973","1973","0.007602635580334516","0.08210846426761277","0","0","0.0040547389761784085","0.012671059300557527","0","0.0010136847440446021","0","0","0","0"
"2022-03-17","25","205","0","3","22","13","6","2","6","0","0","0","2188","2188","2188","2188","2188","2188","2188","2188","2188","2188","2188","2188","0.011425959780621572","0.09369287020109689","0","0.0013711151736745886","0.010054844606946984","0.005941499085923218","0.002742230347349177","0.0009140767824497258","0.002742230347349177","0","0","0"
"2022-03-18","21","283","0","1","34","21","13","17","8","0","0","0","2710","2710","2710","2710","2710","2710","2710","2710","2710","2710","2710","2710","0.007749077490774908","0.1044280442804428","0","0.00036900369003690036","0.012546125461254613","0.007749077490774908","0.004797047970479705","0.006273062730627306","0.002952029520295203","0","0","0"
"2022-03-19","10","378","0","0","25","32","6","17","9","0","0","0","4295","4295","4295","4295","4295","4295","4295","4295","4295","4295","4295","4295","0.002328288707799767","0.0880093131548312","0","0","0.005820721769499418","0.007450523864959255","0.0013969732246798604","0.003958090803259604","0.0020954598370197903","0","0","0"
"2022-03-20","18","330","0","0","5","29","4","7","9","0","0","0","3926","3926","3926","3926","3926","3926","3926","3926","3926","3926","3926","3926","0.004584819154355578","0.08405501782985227","0","0","0.0012735608762098828","0.007386653082017321","0.0010188487009679063","0.001782985226693836","0.002292409577177789","0","0","0"
"2022-03-21","26","394","0","1","9","31","14","7","7","5","0","0","3597","3597","3597","3597","3597","3597","3597","3597","3597","3597","3597","3597","0.007228245760355852","0.10953572421462329","0","0.00027800945232137893","0.0025020850708924102","0.008618293021962747","0.003892132332499305","0.0019460661662496525","0.0019460661662496525","0.0013900472616068947","0","0"
"2022-03-22","30","197","0","0","16","12","5","6","2","1","0","0","2521","2521","2521","2521","2521","2521","2521","2521","2521","2521","2521","2521","0.01190003966679889","0.07814359381197937","0","0","0.006346687822292741","0.004760015866719556","0.0019833399444664813","0.002380007933359778","0.0007933359777865926","0.0003966679888932963","0","0"
"2022-03-23","39","503","0","0","35","38","13","6","10","1","0","0","5186","5186","5186","5186","5186","5186","5186","5186","5186","5186","5186","5186","0.007520246818357115","0.09699190127265715","0","0","0.00674893945237177","0.007327419976860779","0.002506748939452372","0.0011569610489780178","0.0019282684149633628","0.0001928268414963363","0","0"
"2022-03-24","23","434","0","0","10","26","6","11","7","0","0","0","5161","5161","5161","5161","5161","5161","5161","5161","5161","5161","5161","5161","0.004456500678163147","0.08409223018794808","0","0","0.001937608990505716","0.005037783375314861","0.0011625653943034295","0.0021313698895562877","0.0013563262933540012","0","0","0"
"2022-03-25","25","375","0","1","19","21","2","4","2","1","0","0","3153","3153","3153","3153","3153","3153","3153","3153","3153","3153","3153","3153","0.00792895654931811","0.11893434823977164","0","0.0003171582619727244","0.0060260069774817635","0.006660323501427212","0.0006343165239454488","0.0012686330478908975","0.0006343165239454488","0.0003171582619727244","0","0"
"2022-03-26","26","435","0","3","46","29","11","3","1","17","0","0","3928","3928","3928","3928","3928","3928","3928","3928","3928","3928","3928","3928","0.006619144602851324","0.11074338085539714","0","0.0007637474541751527","0.011710794297352342","0.007382892057026477","0.00280040733197556","0.0007637474541751527","0.0002545824847250509","0.004327902240325866","0","0"
"2022-03-27","13","257","0","0","3","22","12","2","0","1","0","0","3557","3557","3557","3557","3557","3557","3557","3557","3557","3557","3557","3557","0.003654765251616531","0.07225189766657296","0","0","0.0008434073657576609","0.006184987348889514","0.0033736294630306437","0.000562271577171774","0","0.000281135788585887","0","0"
"2022-03-28","34","431","0","0","13","22","3","5","2","2","0","1","4239","4239","4239","4239","4239","4239","4239","4239","4239","4239","4239","4239","0.008020759613116301","0.10167492333097429","0","0","0.003066761028544468","0.005189903279075253","0.0007077140835102619","0.0011795234725171032","0.00047180938900684123","0.00047180938900684123","0","0.00023590469450342062"
"2022-03-29","29","278","0","1","10","18","2","3","2","0","0","0","2642","2642","2642","2642","2642","2642","2642","2642","2642","2642","2642","2642","0.01097653292959879","0.10522331566994701","0","0.0003785011355034065","0.003785011355034065","0.006813020439061317","0.000757002271006813","0.0011355034065102195","0.000757002271006813","0","0","0"
"2022-03-30","31","434","0","0","17","43","12","4","1","1","0","0","4552","4552","4552","4552","4552","4552","4552","4552","4552","4552","4552","4552","0.006810193321616872","0.09534270650263621","0","0","0.003734622144112478","0.009446397188049209","0.0026362038664323375","0.0008787346221441124","0.0002196836555360281","0.0002196836555360281","0","0"
"2022-03-31","25","274","0","1","3","23","1","1","1","0","0","0","2916","2916","2916","2916","2916","2916","2916","2916","2916","2916","2916","2916","0.008573388203017833","0.09396433470507544","0","0.0003429355281207133","0.00102880658436214","0.007887517146776405","0.0003429355281207133","0.0003429355281207133","0.0003429355281207133","0","0","0"
"2022-04-01","40","466","0","0","19","30","11","1","25","1","0","0","4457","4457","4457","4457","4457","4457","4457","4457","4457","4457","4457","4457","0.008974646623289208","0.10455463316131927","0","0","0.0042629571460623735","0.006730984967466906","0.0024680278214045323","0.0002243661655822302","0.005609154139555755","0.0002243661655822302","0","0"
"2022-04-02","26","277","0","2","16","18","11","13","21","0","0","0","2723","2723","2723","2723","2723","2723","2723","2723","2723","2723","2723","2723","0.009548292324641938","0.10172603745868528","0","0.0007344840249724568","0.0058758721997796545","0.006610356224752111","0.004039662137348513","0.004774146162320969","0.007712082262210797","0","0","0"
"2022-04-03","12","282","0","1","1","28","1","1","1","0","0","0","2859","2859","2859","2859","2859","2859","2859","2859","2859","2859","2859","2859","0.004197271773347324","0.09863588667366212","0","0.0003497726477789437","0.0003497726477789437","0.009793634137810424","0.0003497726477789437","0.0003497726477789437","0.0003497726477789437","0","0","0"
"2022-04-04","40","433","0","1","13","42","11","2","4","11","0","0","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","4427","0.00903546419697312","0.09780889993223402","0","0.00022588660492432798","0.0029365258640162636","0.009487237406821775","0.002484752654167608","0.00045177320984865596","0.0009035464196973119","0.002484752654167608","0","0"
"2022-04-05","40","277","0","0","16","31","18","15","16","13","0","13","3200","3200","3200","3200","3200","3200","3200","3200","3200","3200","3200","3200","0.0125","0.0865625","0","0","0.005","0.0096875","0.005625","0.0046875","0.005","0.0040625","0","0.0040625"
"2022-04-06","39","352","0","0","15","35","0","2","2","2","0","0","3872","3872","3872","3872","3872","3872","3872","3872","3872","3872","3872","3872","0.010072314049586776","0.09090909090909091","0","0","0.0038739669421487604","0.009039256198347107","0","0.0005165289256198347","0.0005165289256198347","0.0005165289256198347","0","0"
"2022-04-07","18","423","0","2","6","16","1","0","0","1","0","0","5014","5014","5014","5014","5014","5014","5014","5014","5014","5014","5014","5014","0.0035899481451934583","0.08436378141204627","0","0.00039888312724371757","0.0011966493817311527","0.0031910650179497405","0.00019944156362185878","0","0","0.00019944156362185878","0","0"
"2022-04-08","48","500","1","1","3","28","4","3","3","2","0","0","4839","4839","4839","4839","4839","4839","4839","4839","4839","4839","4839","4839","0.009919404835709857","0.10332713370531102","0.00020665426741062204","0.00020665426741062204","0.0006199628022318661","0.005786319487497416","0.0008266170696424882","0.0006199628022318661","0.0006199628022318661","0.0004133085348212441","0","0"
"2022-04-09","27","228","0","0","0","16","0","0","0","0","0","0","3439","3439","3439","3439","3439","3439","3439","3439","3439","3439","3439","3439","0.007851119511485897","0.06629834254143646","0","0","0","0.004652515266065717","0","0","0","0","0","0"
"2022-04-10","12","258","1","0","1","15","1","1","1","0","0","0","3057","3057","3057","3057","3057","3057","3057","3057","3057","3057","3057","3057","0.003925417075564278","0.08439646712463199","0.00032711808963035657","0","0.00032711808963035657","0.004906771344455349","0.00032711808963035657","0.00032711808963035657","0.00032711808963035657","0","0","0"
"2022-04-11","36","384","0","5","0","18","0","0","0","0","0","0","3611","3611","3611","3611","3611","3611","3611","3611","3611","3611","3611","3611","0.009969537524231515","0.10634173359180282","0","0.0013846579894765993","0","0.004984768762115757","0","0","0","0","0","0"
"2022-04-12","27","212","0","2","7","18","6","1","0","3","0","0","2399","2399","2399","2399","2399","2399","2399","2399","2399","2399","2399","2399","0.011254689453939141","0.08837015423092956","0","0.0008336807002917883","0.0029178824510212586","0.007503126302626094","0.0025010421008753647","0.00041684035014589413","0","0.0012505210504376823","0","0"
"2022-04-13","13","126","1","1","1","29","0","0","0","0","0","0","1560","1560","1560","1560","1560","1560","1560","1560","1560","1560","1560","1560","0.008333333333333333","0.08076923076923077","0.000641025641025641","0.000641025641025641","0.000641025641025641","0.01858974358974359","0","0","0","0","0","0"
"2022-04-14","4","62","0","4","1","3","1","2","0","0","0","0","896","896","896","896","896","896","896","896","896","896","896","896","0.004464285714285714","0.06919642857142858","0","0.004464285714285714","0.0011160714285714285","0.0033482142857142855","0.0011160714285714285","0.002232142857142857","0","0","0","0"
"2022-04-15","8","68","0","1","0","3","0","0","0","0","0","0","674","674","674","674","674","674","674","674","674","674","674","674","0.011869436201780416","0.10089020771513353","0","0.001483679525222552","0","0.004451038575667656","0","0","0","0","0","0"
"2022-04-16","11","74","0","1","0","8","0","0","0","0","0","0","830","830","830","830","830","830","830","830","830","830","830","830","0.01325301204819277","0.0891566265060241","0","0.0012048192771084338","0","0.00963855421686747","0","0","0","0","0","0"
"2022-04-17","8","83","0","0","0","8","0","1","0","0","0","0","949","949","949","949","949","949","949","949","949","949","949","949","0.008429926238145416","0.0874604847207587","0","0","0","0.008429926238145416","0","0.001053740779768177","0","0","0","0"
"2022-04-18","9","156","0","0","3","12","0","1","1","0","0","0","1829","1829","1829","1829","1829","1829","1829","1829","1829","1829","1829","1829","0.004920721705850191","0.08529250956806998","0","0","0.0016402405686167304","0.0065609622744669215","0","0.0005467468562055768","0.0005467468562055768","0","0","0"
"2022-04-19","13","172","0","0","4","14","2","4","3","0","0","0","1708","1708","1708","1708","1708","1708","1708","1708","1708","1708","1708","1708","0.007611241217798595","0.10070257611241218","0","0","0.00234192037470726","0.00819672131147541","0.00117096018735363","0.00234192037470726","0.001756440281030445","0","0","0"
"2022-04-20","10","157","0","0","4","18","3","2","3","0","0","0","1842","1842","1842","1842","1842","1842","1842","1842","1842","1842","1842","1842","0.0054288816503800215","0.08523344191096634","0","0","0.002171552660152009","0.009771986970684038","0.0016286644951140066","0.0010857763300760044","0.0016286644951140066","0","0","0"
"2022-04-21","20","165","0","0","6","18","2","4","3","0","0","0","2056","2056","2056","2056","2056","2056","2056","2056","2056","2056","2056","2056","0.009727626459143969","0.08025291828793775","0","0","0.0029182879377431907","0.008754863813229572","0.0009727626459143969","0.0019455252918287938","0.0014591439688715954","0","0","0"
"2022-04-22","23","153","0","0","3","18","0","1","1","0","0","0","1944","1944","1944","1944","1944","1944","1944","1944","1944","1944","1944","1944","0.011831275720164609","0.0787037037037037","0","0","0.0015432098765432098","0.009259259259259259","0","0.00051440329218107","0.00051440329218107","0","0","0"
"2022-04-23","13","101","0","0","2","9","1","1","2","0","0","0","1240","1240","1240","1240","1240","1240","1240","1240","1240","1240","1240","1240","0.010483870967741936","0.0814516129032258","0","0","0.0016129032258064516","0.007258064516129033","0.0008064516129032258","0.0008064516129032258","0.0016129032258064516","0","0","0"
"2022-04-24","9","98","0","0","2","14","1","1","0","0","0","0","1305","1305","1305","1305","1305","1305","1305","1305","1305","1305","1305","1305","0.006896551724137931","0.07509578544061303","0","0","0.0015325670498084292","0.010727969348659003","0.0007662835249042146","0.0007662835249042146","0","0","0","0"
"2022-04-25","28","291","0","0","10","11","2","9","3","1","0","0","2229","2229","2229","2229","2229","2229","2229","2229","2229","2229","2229","2229","0.01256168685509197","0.13055181695827725","0","0","0.004486316733961417","0.00493494840735756","0.0008972633467922835","0.004037685060565276","0.0013458950201884253","0.00044863167339614175","0","0"
"2022-04-26","35","237","0","0","8","19","2","10","6","0","0","0","2319","2319","2319","2319","2319","2319","2319","2319","2319","2319","2319","2319","0.015092712376024149","0.10219922380336352","0","0","0.0034497628288055198","0.008193186718413108","0.0008624407072013799","0.004312203536006899","0.00258732212160414","0","0","0"
"2022-04-27","32","169","0","1","6","9","2","2","3","1","0","0","1983","1983","1983","1983","1983","1983","1983","1983","1983","1983","1983","1983","0.016137165910237016","0.08522440746343923","0","0.0005042864346949068","0.0030257186081694403","0.0045385779122541605","0.0010085728693898135","0.0010085728693898135","0.0015128593040847202","0.0005042864346949068","0","0"
"2022-04-28","13","142","0","0","4","7","2","3","2","0","0","0","1310","1310","1310","1310","1310","1310","1310","1310","1310","1310","1310","1310","0.009923664122137405","0.1083969465648855","0","0","0.0030534351145038168","0.0053435114503816794","0.0015267175572519084","0.0022900763358778627","0.0015267175572519084","0","0","0"
"2022-04-29","0","2","0","0","0","0","0","0","0","0","0","0","54","54","54","54","54","54","54","54","54","54","54","54","0","0.037037037037037035","0","0","0","0","0","0","0","0","0","0"
"2022-04-30","0","1","0","0","0","2","0","0","0","0","0","0","33","33","33","33","33","33","33","33","33","33","33","33","0","0.030303030303030304","0","0","0","0.06060606060606061","0","0","0","0","0","0"
"2022-05-01","0","2","0","0","0","1","0","0","0","0","0","0","76","76","76","76","76","76","76","76","76","76","76","76","0","0.02631578947368421","0","0","0","0.013157894736842105","0","0","0","0","0","0"
"2022-05-02","0","9","0","0","0","0","0","0","0","0","0","0","71","71","71","71","71","71","71","71","71","71","71","71","0","0.1267605633802817","0","0","0","0","0","0","0","0","0","0"
"2022-05-03","0","10","0","0","0","1","0","0","0","0","0","0","97","97","97","97","97","97","97","97","97","97","97","97","0","0.10309278350515463","0","0","0","0.010309278350515464","0","0","0","0","0","0"
"2022-05-04","0","20","0","0","0","1","0","0","0","0","0","0","238","238","238","238","238","238","238","238","238","238","238","238","0","0.08403361344537816","0","0","0","0.004201680672268907","0","0","0","0","0","0"
"2022-05-05","4","40","0","0","0","2","0","0","0","0","0","0","385","385","385","385","385","385","385","385","385","385","385","385","0.01038961038961039","0.1038961038961039","0","0","0","0.005194805194805195","0","0","0","0","0","0"
"2022-05-06","15","100","0","1","18","28","0","2","1","0","0","0","1122","1122","1122","1122","1122","1122","1122","1122","1122","1122","1122","1122","0.013368983957219251","0.08912655971479501","0","0.00089126559714795","0.016042780748663103","0.024955436720142603","0","0.0017825311942959","0.00089126559714795","0","0","0"
"2022-05-07","16","166","0","1","11","26","2","4","1","0","0","0","2315","2315","2315","2315","2315","2315","2315","2315","2315","2315","2315","2315","0.006911447084233261","0.07170626349892009","0","0.00043196544276457883","0.004751619870410367","0.01123110151187905","0.0008639308855291577","0.0017278617710583153","0.00043196544276457883","0","0","0"
